transition,text_island_symbol,lupe_category,was_present_before,left_inner_map_state,right_inner_map_state,left_maturity_state,right_maturity_state,semantic_maturity_score,semantic_maturity_delta,stability_pressure,variation_bearing,drift_pressure,family_count,families,inner_map_note,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
G_ONLY->G_H,dio_text_1qox452,carried_raw_space,True,inner_unconfirmed_raw_space,inner_unconfirmed_movement_space,new_unconfirmed_text_island,new_unconfirmed_text_island,0.386205867,0.1795392,0.3587328,0.454482347,0.0,5,dio_005q|dio_0zq7|dio_1fzx|dio_1j58|dio_1qd9,"dio_text_1qox452: inner_unconfirmed_movement_space; score=0.386; stable=0.359; var=0.454; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_vmma0b,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_0i4h,"dio_text_vmma0b: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_vq0lte,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1wx6,"dio_text_vq0lte: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_vxp6vf,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_0udt,"dio_text_vxp6vf: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_w35b1r,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_106t,"dio_text_w35b1r: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_wes6zu,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_19v2,"dio_text_wes6zu: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_x3om4k,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_10ra,"dio_text_x3om4k: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_x76vbm,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_101r,"dio_text_x76vbm: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_xjo4vv,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_0k0f,"dio_text_xjo4vv: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_xks2gl,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1k10,"dio_text_xks2gl: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_y8mydf,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_175v,"dio_text_y8mydf: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_yv2emw,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_0ipe,"dio_text_yv2emw: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_z2rm2a,new_raw_extension,False,-,inner_unconfirmed_raw_space,-,new_unconfirmed_text_island,0.206666667,0.206666667,0.55,0.082666667,0.0,1,dio_1u5g,"dio_text_z2rm2a: inner_unconfirmed_raw_space; score=0.207; stable=0.550; var=0.083; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_jwkf1a,soft_variation_space,True,inner_unconfirmed_raw_space,inner_soft_variation_space,new_unconfirmed_text_island,variant_resilient_text_island,0.475137933,0.208471266,0.58496265,0.490055173,0.0,6,dio_010h|dio_095l|dio_0g9z|dio_0xkp|dio_108f|dio_1ocs,"dio_text_jwkf1a: inner_soft_variation_space; score=0.475; stable=0.585; var=0.490; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1ne15hk,soft_variation_space,True,inner_unconfirmed_raw_space,inner_soft_variation_space,new_unconfirmed_text_island,variant_resilient_text_island,0.472786,0.259452667,0.6151615,0.4891144,0.0,4,dio_0hlx|dio_0x52|dio_1jgc|dio_1lg2,"dio_text_1ne15hk: inner_soft_variation_space; score=0.473; stable=0.615; var=0.489; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1xd64od,soft_variation_space,True,inner_unconfirmed_raw_space,inner_soft_variation_space,new_unconfirmed_text_island,variant_resilient_text_island,0.471712267,0.2450456,0.6488754,0.488684907,0.0,2,dio_03yz|dio_1q4u,"dio_text_1xd64od: inner_soft_variation_space; score=0.472; stable=0.649; var=0.489; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1vxdbk5,soft_variation_space,True,inner_unconfirmed_raw_space,inner_soft_variation_space,new_unconfirmed_text_island,variant_resilient_text_island,0.469204467,0.255871134,0.64197895,0.487681787,0.0,2,dio_0j8d|dio_1vg2,"dio_text_1vxdbk5: inner_soft_variation_space; score=0.469; stable=0.642; var=0.488; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_mpbutk,soft_variation_space,True,inner_unconfirmed_raw_space,inner_soft_variation_space,new_unconfirmed_text_island,variant_resilient_text_island,0.469175667,0.255842334,0.64189975,0.487670267,0.0,2,dio_0jx1|dio_1jfw,"dio_text_mpbutk: inner_soft_variation_space; score=0.469; stable=0.642; var=0.488; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_19a4wib,soft_variation_space,True,inner_unconfirmed_raw_space,inner_soft_variation_space,new_unconfirmed_text_island,variant_resilient_text_island,0.4592858,0.245952467,0.57803595,0.48371432,0.0,4,dio_0m9e|dio_140n|dio_1bi7|dio_1o2b,"dio_text_19a4wib: inner_soft_variation_space; score=0.459; stable=0.578; var=0.484; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_zle8sl,soft_variation_space,True,inner_unconfirmed_raw_space,inner_soft_variation_space,new_unconfirmed_text_island,variant_resilient_text_island,0.4523748,0.2323748,0.5590307,0.48094992,0.0,4,dio_0n6e|dio_1ffn|dio_1i05|dio_1knc,"dio_text_zle8sl: inner_soft_variation_space; score=0.452; stable=0.559; var=0.481; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1mvaeuf,soft_variation_space,True,inner_unconfirmed_raw_space,inner_soft_variation_space,new_unconfirmed_text_island,variant_resilient_text_island,0.391925333,0.185258666,0.411128,0.456770133,0.0,3,dio_17xf|dio_1ekr|dio_1tsz,"dio_text_1mvaeuf: inner_soft_variation_space; score=0.392; stable=0.411; var=0.457; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_pt4dv2,soft_variation_space,True,inner_unconfirmed_raw_space,inner_soft_variation_space,new_unconfirmed_text_island,variant_resilient_text_island,0.3903996,0.183732933,0.3885989,0.45615984,0.0,4,dio_09u3|dio_0qjm|dio_1im7|dio_1pbz,"dio_text_pt4dv2: inner_soft_variation_space; score=0.390; stable=0.389; var=0.456; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_sagras,soft_variation_space,True,inner_unconfirmed_raw_space,inner_soft_variation_space,new_unconfirmed_text_island,variant_resilient_text_island,0.386783467,0.1801168,0.4153212,0.454713387,0.0,2,dio_0q96|dio_15lu,"dio_text_sagras: inner_soft_variation_space; score=0.387; stable=0.415; var=0.455; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_sg6q7d,soft_variation_space,True,inner_unconfirmed_raw_space,inner_soft_variation_space,new_unconfirmed_text_island,variant_resilient_text_island,0.386772667,0.180106,0.4152915,0.454709067,0.0,2,dio_0ksa|dio_0t8k,"dio_text_sg6q7d: inner_soft_variation_space; score=0.387; stable=0.415; var=0.455; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_mm3km5,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.4825206,0.269187267,0.75443165,0.19300824,0.0,2,dio_0v3a|dio_11vr,"dio_text_mm3km5: inner_stable_recurrence_space; score=0.483; stable=0.754; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_14eizb9,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_19bg,"dio_text_14eizb9: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_153gn8y,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_1jba,"dio_text_153gn8y: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_18ku4h1,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_05ws,"dio_text_18ku4h1: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1axxr0j,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_1si6,"dio_text_1axxr0j: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1dmfjko,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_0ocv,"dio_text_1dmfjko: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1iy6mgi,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_07t9,"dio_text_1iy6mgi: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1j80ia3,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_0t27,"dio_text_1j80ia3: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1jdlpx1,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_0pni,"dio_text_1jdlpx1: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1mdfmx0,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_06b8,"dio_text_1mdfmx0: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1tpco55,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_1ndv,"dio_text_1tpco55: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1udw1m6,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_0ft4,"dio_text_1udw1m6: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_1y79hw9,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_0gmg,"dio_text_1y79hw9: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_49bo5i,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_06gy,"dio_text_49bo5i: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_53xiik,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_1fz7,"dio_text_53xiik: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_k2zhzo,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_0nrp,"dio_text_k2zhzo: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_se3c2x,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_1fck,"dio_text_se3c2x: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_vwzveq,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_1a1w,"dio_text_vwzveq: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
G_ONLY->G_H,dio_text_zqjhxt,stable_core,True,inner_unconfirmed_raw_space,inner_stable_recurrence_space,new_unconfirmed_text_island,stable_recurrent_text_island,0.482387133,0.275720466,0.77239795,0.192954853,0.0,1,dio_17ny,"dio_text_zqjhxt: inner_stable_recurrence_space; score=0.482; stable=0.772; var=0.193; passiv, keine Handlung.",True,False,False,False,False,False,False,False
