symbol_family,trace_carry_state,visible_probe_count,carried_probe_count,kipp_probe_count,carry_ratio,first_probe,last_probe,first_kipp_probe,first_kipp_state,carried_before_first_kipp,longest_carried_run,longest_kipp_run,dominant_kipp_state,family_temporal_kipp_state,direction_support_state,alignment_state,left_text_island_symbol,right_text_island_symbol,score_delta,probe_path,kipp_state_path,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_1t2m,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1usrwzw,dio_text_1usrwzw,0.0,probe23,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1tsz,trace_immediate_or_continuous_kipp,3,0,3,0.0,probe20,probe24,probe20,probe_lived_support_drop,0,0,3,probe_trade_readiness_softens,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1rk938,dio_text_1rk938,0.0,probe20 -> probe22 -> probe24,probe_lived_support_drop -> probe_trade_readiness_softens -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1u5g,trace_immediate_or_continuous_kipp,2,0,2,0.0,probe21,probe24,probe21,probe_trade_readiness_softens,0,0,2,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_z2rm2a,dio_text_z2rm2a,0.0,probe21 -> probe24,probe_trade_readiness_softens -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1ubq,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe25,probe25,probe25,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_147cmun,dio_text_147cmun,0.0,probe25,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1vg2,trace_immediate_or_continuous_kipp,5,0,5,0.0,probe21,probe26,probe21,probe_trade_readiness_softens,0,0,5,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1r13c5u,dio_text_1r13c5u,0.0,probe21 -> probe22 -> probe24 -> probe25 -> probe26,probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1vz0,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe20,probe20,probe20,probe_best_reward_softens,0,0,1,probe_best_reward_softens,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1puiyhl,dio_text_1puiyhl,0.0,probe20,probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_1wja,trace_immediate_or_continuous_kipp,3,0,3,0.0,probe20,probe24,probe20,probe_trade_readiness_softens,0,0,3,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1ay26rp,dio_text_1ay26rp,0.0,probe20 -> probe22 -> probe24,probe_trade_readiness_softens -> probe_trade_readiness_softens -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1wnl,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1ko0w1m,dio_text_1ko0w1m,0.0,probe23,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1wx6,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe23,probe23,probe23,probe_trade_readiness_softens,0,0,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_vq0lte,dio_text_vq0lte,0.0,probe23,probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1xka,trace_immediate_or_continuous_kipp,3,0,3,0.0,probe20,probe26,probe20,probe_lived_support_drop,0,0,3,probe_lived_support_drop,family_loses_lived_support,direction_support_reorganized,near_mcm_field_with_sensory_variation,dio_text_s1hajl,dio_text_s1hajl,0.0,probe20 -> probe24 -> probe26,probe_lived_support_drop -> probe_lived_support_drop -> probe_neuro_tone_reorganizes,True,False,False,False,False,False,False,False
dio_1yob,trace_immediate_or_continuous_kipp,3,0,3,0.0,probe21,probe26,probe21,probe_lived_support_drop,0,0,3,probe_trade_readiness_softens,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1ud2mlr,dio_text_1ud2mlr,0.0,probe21 -> probe25 -> probe26,probe_lived_support_drop -> probe_trade_readiness_softens -> probe_trade_readiness_softens,True,False,False,False,False,False,False,False
dio_1ytc,trace_immediate_or_continuous_kipp,1,0,1,0.0,probe21,probe21,probe21,probe_best_reward_softens,0,0,1,probe_best_reward_softens,family_best_reward_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1j0fpv7,dio_text_1puy4tw,0.013333333,probe21,probe_best_reward_softens,True,False,False,False,False,False,False,False
dio_07mw,trace_kipps_then_recarries,3,2,1,0.666666667,probe20,probe25,probe20,probe_neuro_tone_reorganizes,0,2,1,probe_neuro_tone_reorganizes,family_neuro_temporal_reorganizes,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_xdaz95,dio_text_xdaz95,0.0,probe20 -> probe24 -> probe25,probe_neuro_tone_reorganizes -> probe_no_visible_kipp -> probe_no_visible_kipp,True,False,False,False,False,False,False,False
dio_0hl8,trace_kipps_then_recarries,3,1,2,0.333333333,probe22,probe24,probe22,probe_trade_readiness_softens,0,1,2,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_6ru7uz,dio_text_1m5tqfs,-0.006666666,probe22 -> probe23 -> probe24,probe_trade_readiness_softens -> probe_neuro_tone_reorganizes -> probe_no_visible_kipp,True,False,False,False,False,False,False,False
dio_0ic6,trace_kipps_then_recarries,5,2,3,0.4,probe20,probe25,probe20,probe_neuro_tone_reorganizes,0,2,3,probe_neuro_tone_reorganizes,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_hbz48m,dio_text_1mr5oj3,0.006666666,probe20 -> probe21 -> probe22 -> probe24 -> probe25,probe_neuro_tone_reorganizes -> probe_lived_support_drop -> probe_neuro_tone_reorganizes -> probe_no_visible_kipp -> probe_no_visible_kipp,True,False,False,False,False,False,False,False
dio_0r8l,trace_kipps_then_recarries,3,1,2,0.333333333,probe21,probe26,probe21,probe_trade_readiness_softens,0,1,2,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_17qoq7i,dio_text_17qoq7i,0.0,probe21 -> probe24 -> probe26,probe_trade_readiness_softens -> probe_neuro_tone_reorganizes -> probe_no_visible_kipp,True,False,False,False,False,False,False,False
dio_12x0,trace_kipps_then_recarries,3,2,1,0.666666667,probe20,probe26,probe20,probe_trade_readiness_softens,0,2,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_vcepti,dio_text_vcepti,0.0,probe20 -> probe24 -> probe26,probe_trade_readiness_softens -> probe_no_visible_kipp -> probe_no_visible_kipp,True,False,False,False,False,False,False,False
dio_1dl4,trace_kipps_then_recarries,2,1,1,0.5,probe25,probe26,probe25,probe_neuro_tone_reorganizes,0,1,1,probe_neuro_tone_reorganizes,family_neuro_temporal_reorganizes,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1u7urjd,dio_text_1u7urjd,0.0,probe25 -> probe26,probe_neuro_tone_reorganizes -> probe_no_visible_kipp,True,False,False,False,False,False,False,False
dio_1im7,trace_kipps_then_recarries,2,1,1,0.5,probe22,probe24,probe22,probe_trade_readiness_softens,0,1,1,probe_trade_readiness_softens,family_trade_readiness_softens,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_pt4dv2,dio_text_pt4dv2,0.0,probe22 -> probe24,probe_trade_readiness_softens -> probe_no_visible_kipp,True,False,False,False,False,False,False,False
dio_1jba,trace_kipps_then_recarries,3,2,1,0.666666667,probe20,probe22,probe20,probe_neuro_tone_reorganizes,0,2,1,probe_neuro_tone_reorganizes,family_neuro_temporal_reorganizes,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_153gn8y,dio_text_153gn8y,0.0,probe20 -> probe21 -> probe22,probe_neuro_tone_reorganizes -> probe_no_visible_kipp -> probe_no_visible_kipp,True,False,False,False,False,False,False,False
dio_1pel,trace_kipps_then_recarries,2,1,1,0.5,probe22,probe26,probe22,probe_neuro_tone_reorganizes,0,1,1,probe_neuro_tone_reorganizes,family_neuro_temporal_reorganizes,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1hyyuxo,dio_text_1hyyuxo,0.0,probe22 -> probe26,probe_neuro_tone_reorganizes -> probe_no_visible_kipp,True,False,False,False,False,False,False,False
dio_005q,trace_mixed_mostly_carried,3,2,1,0.666666667,probe20,probe24,probe22,probe_neuro_tone_reorganizes,1,1,1,probe_neuro_tone_reorganizes,family_neuro_temporal_reorganizes,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1qox452,dio_text_1qox452,0.0,probe20 -> probe22 -> probe24,probe_no_visible_kipp -> probe_neuro_tone_reorganizes -> probe_no_visible_kipp,True,False,False,False,False,False,False,False
dio_1gsg,trace_mixed_mostly_carried,4,2,2,0.5,probe20,probe24,probe22,probe_neuro_tone_reorganizes,1,1,2,probe_neuro_tone_reorganizes,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1w8qj0i,dio_text_1w8qj0i,0.0,probe20 -> probe22 -> probe23 -> probe24,probe_no_visible_kipp -> probe_neuro_tone_reorganizes -> probe_lived_support_drop -> probe_no_visible_kipp,True,False,False,False,False,False,False,False
dio_1p8y,trace_mixed_mostly_carried,4,3,1,0.75,probe20,probe24,probe22,probe_neuro_tone_reorganizes,2,2,1,probe_neuro_tone_reorganizes,family_neuro_temporal_reorganizes,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_19zy92r,dio_text_1g8gq6a,-0.006666666,probe20 -> probe21 -> probe22 -> probe24,probe_no_visible_kipp -> probe_no_visible_kipp -> probe_neuro_tone_reorganizes -> probe_no_visible_kipp,True,False,False,False,False,False,False,False
dio_1wgb,trace_mixed_mostly_kipped,3,1,2,0.333333333,probe20,probe22,probe20,probe_neuro_tone_reorganizes,0,1,1,probe_neuro_tone_reorganizes,family_loses_lived_support,same_sensory_field_same_direction_but_reife_kippt,same_sensory_field_visible,dio_text_1o0sx2l,dio_text_1o0sx2l,0.0,probe20 -> probe21 -> probe22,probe_neuro_tone_reorganizes -> probe_no_visible_kipp -> probe_lived_support_drop,True,False,False,False,False,False,False,False
