symbol_family,probe,probe_kipp_state,left_episode_count,right_episode_count,episode_count_delta,left_dominant_best_action,right_dominant_best_action,left_dominant_observation_action,right_dominant_observation_action,best_reward_training_delta,trade_readiness_delta,left_dominant_neuro_tone,right_dominant_neuro_tone,left_dominant_temporal_state,right_dominant_temporal_state,left_avg_best_reward_training,right_avg_best_reward_training,left_avg_trade_readiness,right_avg_trade_readiness,left_avg_fuehlen_mcm_coherence,right_avg_fuehlen_mcm_coherence,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_10q6,probe23,probe_best_reward_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,-0.010806,-2.95e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.466179,0.455373,0.0013545,0.001325,0.395983,0.395846,True,False,False,False,False,False,False,False
dio_10qz,probe21,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-0.419162,-0.0018075,focus_tone,-,temporal_first_contact,-,0.419162,0.0,0.0018075,0.0,0.992902,0.0,True,False,False,False,False,False,False,False
dio_10qz,probe22,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.001848,-0.007241,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.548986,0.547138,0.009556,0.002315,0.985987,0.987802,True,False,False,False,False,False,False,False
dio_10ra,probe25,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0022185,0.0022135,0.092247,0.091701,True,False,False,False,False,False,False,False
dio_114i,probe20,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,3.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.55,0.55,0.0023195,0.002323,0.988713,0.990107,True,False,False,False,False,False,False,False
dio_11ex,probe22,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.00422,0.0042185,0.957475,0.956688,True,False,False,False,False,False,False,False
dio_11nj,probe23,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,5e-07,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002651,0.0026515,0.352723,0.350574,True,False,False,False,False,False,False,False
dio_11vr,probe20,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,2e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0015155,0.0015175,-0.209555,-0.20864,True,False,False,False,False,False,False,False
dio_11vr,probe21,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,7e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.007588,0.007595,-0.204833,-0.205419,True,False,False,False,False,False,False,False
dio_11vr,probe22,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.013677,0.013682,-0.210697,-0.209885,True,False,False,False,False,False,False,False
dio_1204,probe20,probe_lived_support_drop,2,0,-2,SHORT,-,SHORT,-,-1.0,-0.0027955,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.0027955,0.0,0.393609,0.0,True,False,False,False,False,False,False,False
dio_1204,probe22,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-0.011182,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.013961,0.002779,0.388651,0.386896,True,False,False,False,False,False,False,False
dio_1204,probe24,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-0.0111805,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0250835,0.013903,0.392668,0.392245,True,False,False,False,False,False,False,False
dio_1204,probe25,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-0.0111635,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0362305,0.025067,0.39915,0.399113,True,False,False,False,False,False,False,False
dio_1287,probe20,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-8.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0015985,0.00159,-0.228233,-0.229764,True,False,False,False,False,False,False,False
dio_1287,probe21,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.00588,-3e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.548942,0.554822,0.007243,0.007213,-0.245665,-0.247495,True,False,False,False,False,False,False,False
dio_1287,probe22,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-2.9e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.011408,0.011379,-0.22386,-0.226188,True,False,False,False,False,False,False,False
dio_1287,probe24,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-7.65e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.017867,0.0177905,-0.222027,-0.224435,True,False,False,False,False,False,False,False
dio_1287,probe25,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-0.0001165,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0229635,0.022847,-0.22051,-0.222012,True,False,False,False,False,False,False,False
dio_1287,probe26,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-0.000126,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0236355,0.0235095,-0.220047,-0.221563,True,False,False,False,False,False,False,False
dio_12sg,probe20,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.008699,3.45e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.450192,0.458891,0.001872,0.0019065,0.984142,0.983197,True,False,False,False,False,False,False,False
dio_12x0,probe20,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-5e-07,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.003171,0.0031705,0.389324,0.391569,True,False,False,False,False,False,False,False
dio_12x0,probe24,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,4.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0158425,0.015847,0.386383,0.388603,True,False,False,False,False,False,False,False
dio_12x0,probe26,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,0.0,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.028551,0.028551,0.387822,0.390076,True,False,False,False,False,False,False,False
dio_12xx,probe23,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,4.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0028945,0.002899,0.389139,0.389476,True,False,False,False,False,False,False,False
dio_13a8,probe25,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.019343,3.1e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.067698,0.087041,0.000108,0.000139,-0.205191,-0.204815,True,False,False,False,False,False,False,False
dio_13a8,probe26,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.009746,0.0001395,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.03861,0.048356,0.000495,0.0006345,-0.20389,-0.203283,True,False,False,False,False,False,False,False
dio_13v0,probe25,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,5e-07,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002722,0.0027225,0.301771,0.30198,True,False,False,False,False,False,False,False
dio_14ai,probe21,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,2e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.00281,0.002812,0.335113,0.335931,True,False,False,False,False,False,False,False
dio_14ud,probe21,probe_lived_support_drop,4,2,-2,SHORT,SHORT,SHORT,SHORT,0.411032,-0.00326275,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.588968,1.0,0.00601975,0.002757,0.3783485,0.373556,True,False,False,False,False,False,False,False
dio_151h,probe25,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.007324,3.05e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.306859,0.314183,0.0013575,0.001388,0.974529,0.975313,True,False,False,False,False,False,False,False
dio_155k,probe21,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.001255,-5.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.310811,0.309556,0.0012705,0.001265,0.950183,0.949275,True,False,False,False,False,False,False,False
dio_155k,probe23,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-1e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0067085,0.0066985,0.976127,0.97673,True,False,False,False,False,False,False,False
dio_159y,probe26,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-3e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0017215,0.0017185,-0.223884,-0.224011,True,False,False,False,False,False,False,False
dio_15e5,probe22,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-1.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.003853,0.0038515,0.906345,0.905556,True,False,False,False,False,False,False,False
dio_15hw,probe25,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-3e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0038725,0.0038695,0.879189,0.877657,True,False,False,False,False,False,False,False
dio_15lu,probe21,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.005968,1.75e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.075282,0.08125,0.0002185,0.000236,0.393774,0.395403,True,False,False,False,False,False,False,False
dio_15rg,probe20,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-5e-07,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0027595,0.002759,0.377922,0.377666,True,False,False,False,False,False,False,False
dio_15u1,probe21,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-2e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001677,0.001675,-0.229146,-0.228798,True,False,False,False,False,False,False,False
dio_1635,probe23,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0041445,0.0041435,0.967093,0.9667,True,False,False,False,False,False,False,False
dio_1640,probe20,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-1e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0016995,0.0016985,-0.219036,-0.218278,True,False,False,False,False,False,False,False
dio_1640,probe22,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-2e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.008482,0.00848,-0.222381,-0.221232,True,False,False,False,False,False,False,False
dio_1640,probe24,probe_neuro_tone_reorganizes,0,2,2,-,SHORT,-,SHORT,1.0,0.0152105,-,observation_tone,-,temporal_first_contact,0.0,1.0,0.0,0.0152105,0.0,-0.224564,True,False,False,False,False,False,False,False
dio_16kq,probe20,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,0.0,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0038755,0.0038755,0.938546,0.938569,True,False,False,False,False,False,False,False
dio_16kq,probe24,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-1.0,-0.01938,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.01938,0.0,0.938265,0.0,True,False,False,False,False,False,False,False
dio_16l1,probe20,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,6e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0015955,0.0016015,-0.239254,-0.238941,True,False,False,False,False,False,False,False
dio_16l1,probe24,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,2.65e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0079815,0.008008,-0.24019,-0.238692,True,False,False,False,False,False,False,False
dio_16l1,probe26,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,3.7e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0143345,0.0143715,-0.249038,-0.24853,True,False,False,False,False,False,False,False
dio_16y1,probe21,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-2.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0042715,0.004269,0.96179,0.961776,True,False,False,False,False,False,False,False
dio_171c,probe24,probe_best_reward_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,-0.009579,-2.6e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.469256,0.459677,0.0013605,0.0013345,0.389081,0.389198,True,False,False,False,False,False,False,False
dio_17jb,probe26,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002835,0.00283,0.390564,0.388992,True,False,False,False,False,False,False,False
dio_17ny,probe22,probe_best_reward_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,-0.006641,-1.15e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.471448,0.464807,0.000727,0.0007155,-0.204368,-0.207252,True,False,False,False,False,False,False,False
dio_17ny,probe24,probe_best_reward_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,-0.009266,-6.2e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.469484,0.460218,0.0036315,0.0035695,-0.200301,-0.20292,True,False,False,False,False,False,False,False
dio_17x0,probe24,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,3e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0023725,0.0023755,0.298686,0.300062,True,False,False,False,False,False,False,False
dio_184u,probe26,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-1.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002401,0.0023995,0.294969,0.294288,True,False,False,False,False,False,False,False
dio_19b6,probe23,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,7.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0025675,0.002575,0.358135,0.357802,True,False,False,False,False,False,False,False
dio_19bg,probe20,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-3e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002765,0.002762,0.302603,0.301779,True,False,False,False,False,False,False,False
dio_19bg,probe21,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-1.2e-05,focus_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.013819,0.013807,0.300353,0.298939,True,False,False,False,False,False,False,False
dio_19bg,probe22,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-1.0,-0.024874,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.024874,0.0,0.297945,0.0,True,False,False,False,False,False,False,False
dio_19bg,probe24,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-0.0111195,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0359825,0.024863,0.30014,0.298307,True,False,False,False,False,False,False,False
dio_19p7,probe21,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-2e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0027295,0.0027275,0.308027,0.308069,True,False,False,False,False,False,False,False
dio_19p7,probe24,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-1.0,-0.0136495,focus_tone,-,temporal_first_contact,-,1.0,0.0,0.0136495,0.0,0.31227,0.0,True,False,False,False,False,False,False,False
dio_19x7,probe24,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,5e-07,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0027515,0.002752,0.307509,0.308692,True,False,False,False,False,False,False,False
dio_1a18,probe22,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-5.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002842,0.0028365,0.345324,0.345365,True,False,False,False,False,False,False,False
dio_1a1w,probe23,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-5e-07,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.003916,0.0039155,0.90542,0.903027,True,False,False,False,False,False,False,False
dio_1abl,probe23,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-9e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001864,0.001855,-0.201744,-0.200079,True,False,False,False,False,False,False,False
dio_1aqj,probe22,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-8e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002801,0.002793,0.386259,0.386382,True,False,False,False,False,False,False,False
dio_1are,probe21,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0038495,0.0038445,0.925818,0.924696,True,False,False,False,False,False,False,False
dio_1c4a,probe21,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,1.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002364,0.0023655,0.295986,0.296534,True,False,False,False,False,False,False,False
dio_1cdk,probe22,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,4e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002762,0.002766,0.377578,0.377035,True,False,False,False,False,False,False,False
dio_1cdk,probe24,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,1.7e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.013837,0.013854,0.379538,0.378324,True,False,False,False,False,False,False,False
dio_1chc,probe23,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,1.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0041205,0.004122,0.94143,0.943421,True,False,False,False,False,False,False,False
dio_1cln,probe26,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.004089,-4.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.377193,0.381282,0.000604,0.0005995,-0.246466,-0.249123,True,False,False,False,False,False,False,False
dio_1cmt,probe26,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,0.0,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001337,0.001337,-0.326105,-0.326243,True,False,False,False,False,False,False,False
dio_1dl4,probe25,probe_neuro_tone_reorganizes,0,2,2,-,LONG,-,LONG,1.0,0.002652,-,focus_tone,-,temporal_first_contact,0.0,1.0,0.0,0.002652,0.0,0.362991,True,False,False,False,False,False,False,False
dio_1dl4,probe26,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,0.010604,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0026575,0.0132615,0.363655,0.362842,True,False,False,False,False,False,False,False
dio_1dra,probe23,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-4.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.00384,0.0038355,0.943677,0.94354,True,False,False,False,False,False,False,False
dio_1e9s,probe21,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,4.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0028855,0.00289,0.314071,0.313765,True,False,False,False,False,False,False,False
dio_1eaf,probe25,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-2.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.003891,0.0038885,0.919161,0.919183,True,False,False,False,False,False,False,False
dio_1ee7,probe20,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-2e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.004027,0.004025,0.963405,0.962462,True,False,False,False,False,False,False,False
dio_1ekr,probe25,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-2.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.004299,0.0042965,0.985653,0.985671,True,False,False,False,False,False,False,False
dio_1ekr,probe26,probe_neuro_tone_reorganizes,0,2,2,-,LONG,-,LONG,1.0,0.0214835,-,focus_tone,-,temporal_first_contact,0.0,1.0,0.0,0.0214835,0.0,0.982726,True,False,False,False,False,False,False,False
dio_1exx,probe23,probe_trade_readiness_softens,2,2,0,LONG,LONG,LONG,LONG,0.0,-2.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0014885,0.001486,-0.211272,-0.211411,True,False,False,False,False,False,False,False
dio_1f9y,probe23,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.007894,3.15e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.287908,0.295802,0.0012395,0.001271,0.950486,0.951627,True,False,False,False,False,False,False,False
dio_1f9y,probe24,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.004661,0.0001055,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.429616,0.424955,0.006831,0.0069365,0.980262,0.981105,True,False,False,False,False,False,False,False
dio_1ffn,probe22,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,2.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002165,0.0021675,0.070902,0.071098,True,False,False,False,False,False,False,False
dio_1fz7,probe23,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.002413,-3e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.35284,0.350427,0.0005765,0.0005735,-0.204751,-0.207301,True,False,False,False,False,False,False,False
dio_1fz7,probe24,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.003354,-1.95e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.618182,0.614828,0.0033095,0.00329,-0.209337,-0.210219,True,False,False,False,False,False,False,False
dio_1fzx,probe25,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,4e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0028775,0.0028815,0.30138,0.300857,True,False,False,False,False,False,False,False
dio_1fzx,probe26,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.0,1.1e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0143845,0.0143955,0.30242,0.30277,True,False,False,False,False,False,False,False
dio_1gad,probe25,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.005699,1.45e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.498366,0.504065,0.0015365,0.001551,0.390763,0.389978,True,False,False,False,False,False,False,False
dio_1gsg,probe20,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.005807,1.5e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.334507,0.340314,0.0005295,0.000531,-0.24527,-0.247472,True,False,False,False,False,False,False,False
dio_1gsg,probe22,probe_neuro_tone_reorganizes,0,2,2,-,LONG,-,LONG,0.323529,0.002629,-,observation_tone,-,temporal_first_contact,0.0,0.323529,0.0,0.002629,0.0,-0.251946,True,False,False,False,False,False,False,False
dio_1gsg,probe23,probe_lived_support_drop,2,0,-2,LONG,-,LONG,-,-0.125418,-0.002307,observation_tone,-,temporal_first_contact,-,0.125418,0.0,0.002307,0.0,-0.250409,0.0,True,False,False,False,False,False,False,False
dio_1gsg,probe24,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.005475,0.0012715,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,0.305944,0.311419,0.0033575,0.004629,-0.247299,-0.249188,True,False,False,False,False,False,False,False
dio_1gwl,probe24,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.001807,-8.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.47619,0.474383,0.0019745,0.001966,0.981574,0.980458,True,False,False,False,False,False,False,False
dio_1gwl,probe26,probe_best_reward_softens,2,2,0,LONG,LONG,LONG,LONG,-0.001288,-5.35e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.368421,0.367133,0.009467,0.0094135,0.9821,0.979933,True,False,False,False,False,False,False,False
dio_1h0p,probe23,probe_no_visible_kipp,2,2,0,LONG,LONG,LONG,LONG,0.007848,2.05e-05,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,0.09182,0.099668,0.0002495,0.00027,0.379335,0.376594,True,False,False,False,False,False,False,False
dio_1i05,probe20,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,3e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0021485,0.0021515,0.070485,0.070648,True,False,False,False,False,False,False,False
dio_1im7,probe22,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-1.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.002797,0.0027955,0.357587,0.357759,True,False,False,False,False,False,False,False
dio_1im7,probe24,probe_no_visible_kipp,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,2.5e-06,focus_tone,focus_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0139965,0.013999,0.360088,0.361689,True,False,False,False,False,False,False,False
dio_1iox,probe20,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-8e-06,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.001583,0.001575,-0.295302,-0.29771,True,False,False,False,False,False,False,False
dio_1iox,probe22,probe_trade_readiness_softens,2,2,0,SHORT,SHORT,SHORT,SHORT,0.0,-4.3e-05,observation_tone,observation_tone,temporal_first_contact,temporal_first_contact,1.0,1.0,0.0079265,0.0078835,-0.290135,-0.293582,True,False,False,False,False,False,False,False
