family,cross_lupe_state,left_label,right_label,appears_left,appears_right,left_count,right_count,left_dominant_category,right_dominant_category,left_categories,right_categories,left_avg_score,right_avg_score,score_delta_right_minus_left,left_avg_drift,right_avg_drift,left_text_islands,right_text_islands,passive_only,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
dio_1dra,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_j99big,True,False,False,False,False,False,False,False
dio_1e9s,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1iachuq,True,False,False,False,False,False,False,False
dio_1eaf,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1hcib69,True,False,False,False,False,False,False,False
dio_1ee7,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1pllacl,True,False,False,False,False,False,False,False
dio_1exx,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1ie121q,True,False,False,False,False,False,False,False
dio_1fzx,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,carried_raw_space,{},"{""carried_raw_space"": 1}",0.0,0.386205867,0.386205867,0.0,0.0,,dio_text_1qox452,True,False,False,False,False,False,False,False
dio_1g16,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1el1dbb,True,False,False,False,False,False,False,False
dio_1g2y,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1viga4l,True,False,False,False,False,False,False,False
dio_1gad,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_f0x6ex,True,False,False,False,False,False,False,False
dio_1gig,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_18ez423,True,False,False,False,False,False,False,False
dio_1gsg,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_18ez423,True,False,False,False,False,False,False,False
dio_1gwl,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_14s534r,True,False,False,False,False,False,False,False
dio_1h0p,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_13vhqp9,True,False,False,False,False,False,False,False
dio_1iox,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_s73ck8,True,False,False,False,False,False,False,False
dio_1ipn,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1yedtou,True,False,False,False,False,False,False,False
dio_1j58,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,carried_raw_space,{},"{""carried_raw_space"": 1}",0.0,0.386205867,0.386205867,0.0,0.0,,dio_text_1qox452,True,False,False,False,False,False,False,False
dio_1jfw,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,soft_variation_space,{},"{""soft_variation_space"": 1}",0.0,0.469175667,0.469175667,0.0,0.0,,dio_text_mpbutk,True,False,False,False,False,False,False,False
dio_1jxw,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_17t8ody,True,False,False,False,False,False,False,False
dio_1k10,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_xks2gl,True,False,False,False,False,False,False,False
dio_1k9e,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_ah2iyo,True,False,False,False,False,False,False,False
dio_1knc,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,soft_variation_space,{},"{""soft_variation_space"": 1}",0.0,0.4523748,0.4523748,0.0,0.0,,dio_text_zle8sl,True,False,False,False,False,False,False,False
dio_1l7z,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1jmdb74,True,False,False,False,False,False,False,False
dio_1lji,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1equ5i8,True,False,False,False,False,False,False,False
dio_1ll2,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_76t27b,True,False,False,False,False,False,False,False
dio_1m7i,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_fu3xh4,True,False,False,False,False,False,False,False
dio_1mwc,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_pr7ffp,True,False,False,False,False,False,False,False
dio_1mym,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1d1o3b5,True,False,False,False,False,False,False,False
dio_1n2r,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1sd4l6b,True,False,False,False,False,False,False,False
dio_1n5f,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_1usttu6,True,False,False,False,False,False,False,False
dio_1n79,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_yxz3ep,True,False,False,False,False,False,False,False
dio_1nkk,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1q3n789,True,False,False,False,False,False,False,False
dio_1nwc,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1uhj5j1,True,False,False,False,False,False,False,False
dio_1obx,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_12t8zsq,True,False,False,False,False,False,False,False
dio_1p8y,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_19zy92r,True,False,False,False,False,False,False,False
dio_1pbz,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,soft_variation_space,{},"{""soft_variation_space"": 1}",0.0,0.3903996,0.3903996,0.0,0.0,,dio_text_pt4dv2,True,False,False,False,False,False,False,False
dio_1pel,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.24,0.24,0.0,0.0,,dio_text_5sj1ac,True,False,False,False,False,False,False,False
dio_1q4u,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,soft_variation_space,{},"{""soft_variation_space"": 1}",0.0,0.471712267,0.471712267,0.0,0.0,,dio_text_1xd64od,True,False,False,False,False,False,False,False
dio_1qaq,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_gg7sj4,True,False,False,False,False,False,False,False
dio_1qd9,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,carried_raw_space,{},"{""carried_raw_space"": 1}",0.0,0.386205867,0.386205867,0.0,0.0,,dio_text_1qox452,True,False,False,False,False,False,False,False
dio_1qnu,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_1up1jva,True,False,False,False,False,False,False,False
dio_1qs4,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_5ky4a5,True,False,False,False,False,False,False,False
dio_1qst,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.24,0.24,0.0,0.0,,dio_text_45obdq,True,False,False,False,False,False,False,False
dio_1qyi,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_n1nyds,True,False,False,False,False,False,False,False
dio_1reh,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_70nogv,True,False,False,False,False,False,False,False
dio_1s8p,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_syt9x8,True,False,False,False,False,False,False,False
dio_1s9i,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_110kwje,True,False,False,False,False,False,False,False
dio_1sdh,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_pr7ffp,True,False,False,False,False,False,False,False
dio_1t2m,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1usrwzw,True,False,False,False,False,False,False,False
dio_1tdk,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_6g436k,True,False,False,False,False,False,False,False
dio_1tjm,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_4srlmc,True,False,False,False,False,False,False,False
dio_1tsz,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,soft_variation_space,{},"{""soft_variation_space"": 1}",0.0,0.391925333,0.391925333,0.0,0.0,,dio_text_1mvaeuf,True,False,False,False,False,False,False,False
dio_1u5g,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_z2rm2a,True,False,False,False,False,False,False,False
dio_1ubq,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.226666667,0.226666667,0.0,0.0,,dio_text_1pllacl,True,False,False,False,False,False,False,False
dio_1uff,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_s73ck8,True,False,False,False,False,False,False,False
dio_1v9d,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_4v3v3a,True,False,False,False,False,False,False,False
dio_1vac,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_a10xo7,True,False,False,False,False,False,False,False
dio_1wgb,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.24,0.24,0.0,0.0,,dio_text_5sj1ac,True,False,False,False,False,False,False,False
dio_1wja,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1ay26rp,True,False,False,False,False,False,False,False
dio_1wnl,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1ko0w1m,True,False,False,False,False,False,False,False
dio_1wr5,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1c3d6rl,True,False,False,False,False,False,False,False
dio_1xc7,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1xr7qn,True,False,False,False,False,False,False,False
dio_1xka,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_s1hajl,True,False,False,False,False,False,False,False
dio_1xvd,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_s8uxc7,True,False,False,False,False,False,False,False
dio_1yc2,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_f0x6ex,True,False,False,False,False,False,False,False
dio_1yeo,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.213333333,0.213333333,0.0,0.0,,dio_text_x3ovwl,True,False,False,False,False,False,False,False
dio_1ygj,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.206666667,0.206666667,0.0,0.0,,dio_text_1wk80jz,True,False,False,False,False,False,False,False
dio_1yob,right_specific_family,F_ONLY_TO_F_G,G_ONLY_TO_G_H,False,True,0,1,-,new_raw_extension,{},"{""new_raw_extension"": 1}",0.0,0.22,0.22,0.0,0.0,,dio_text_1l266bb,True,False,False,False,False,False,False,False
