stage_index,stage_label,family,visible,attached_base_families,coupled_degree,island_count,vector_drift_from_previous_visible,episode_count,dominant_neuro_tone,dominant_temporal_state,passive_only,controlled_dataset_scope,long_run_claim,writes_runtime_memory,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal
1,M,dio_1gsg,True,-,0,1,0.0040053,8,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1gsg,True,-,0,1,0.002148117,8,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1gsg,True,-,0,1,0.000510827,8,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1gwl,True,-,0,1,0.0,8,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1gwl,True,-,0,1,0.000834792,8,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1gwl,True,-,0,1,0.000316605,8,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1gwl,True,-,0,1,0.000331813,8,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1h0p,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1h0p,True,-,0,1,0.004324223,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1h0p,True,-,0,1,0.002122406,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1h0p,True,-,0,1,0.000568105,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1haw,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1haw,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1haw,True,-,0,1,9.5281e-05,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1haw,True,-,0,1,0.000392609,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1hjm,True,-,0,1,0.0,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1hjm,True,-,0,1,0.001756263,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1hjm,True,-,0,1,0.000664793,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1hjm,True,-,0,1,0.001789251,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1i05,True,-,0,1,0.0,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1i05,True,-,0,1,0.003425151,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1i05,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1i05,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1im7,True,-,0,1,0.0,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1im7,True,-,0,1,0.000408402,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1im7,True,-,0,1,0.001699459,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1im7,True,-,0,1,0.000844723,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1iox,True,-,0,1,0.0,8,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1iox,True,-,0,1,0.002786159,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1iox,True,-,0,1,0.000316823,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1iox,True,-,0,1,0.002819228,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1ipn,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1ipn,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1ipn,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1ipn,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1jba,True,-,0,1,0.0,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1jba,True,-,0,1,0.006887842,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1jba,True,-,0,1,0.003068644,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1jba,True,-,0,1,0.002293483,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1jfw,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1jfw,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1jfw,True,-,0,1,0.003566556,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1jfw,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1jgc,True,-,0,1,0.0,8,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1jgc,True,-,0,1,0.001690138,8,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1jgc,True,-,0,1,0.004446287,8,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1jgc,True,-,0,1,0.000465462,8,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1jxw,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1jxw,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1jxw,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1jxw,True,-,0,1,0.000917234,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1k10,True,-,0,1,0.0,4,focus_tone,temporal_far_return,True,True,False,False,False,False,False,False,False,False
1,M,dio_1k10,True,-,0,1,0.000509961,4,focus_tone,temporal_far_return,True,True,False,False,False,False,False,False,False,False
2,N,dio_1k10,True,-,0,1,0.000411242,4,focus_tone,temporal_far_return,True,True,False,False,False,False,False,False,False,False
3,O,dio_1k10,True,-,0,1,0.001907131,4,focus_tone,temporal_far_return,True,True,False,False,False,False,False,False,False,False
0,L,dio_1k1o,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1k1o,True,-,0,1,0.002405749,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1k1o,True,-,0,1,2.43e-07,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1k1o,True,-,0,1,0.001282125,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1k9e,True,-,0,1,0.0,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1k9e,True,-,0,1,0.000622619,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1k9e,True,-,0,1,0.000470367,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1k9e,True,-,0,1,0.000257831,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1kca,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1kca,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1kca,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1kca,True,-,0,1,0.0,1,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1kte,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1kte,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1kte,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1kte,True,-,0,1,0.000528301,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1l1y,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1l1y,True,-,0,1,0.000820831,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1l1y,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1l1y,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1ldo,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1ldo,True,-,0,1,0.0045013,3,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1ldo,True,-,0,1,0.001219366,3,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1ldo,True,-,0,1,0.007310784,3,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1lej,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1lej,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1lej,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1lej,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1lji,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1lji,True,-,0,1,0.001535206,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1lji,True,-,0,1,0.000367099,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1lji,True,-,0,1,0.000349465,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1ll2,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1ll2,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1ll2,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1ll2,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1lno,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1lno,True,-,0,1,0.0,3,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1lno,True,-,0,1,0.002133671,3,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1lno,True,-,0,1,0.011918434,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1lx1,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1lx1,True,-,0,1,0.001977031,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1lx1,True,-,0,1,0.001831345,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1lx1,True,-,0,1,0.000281024,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1mhq,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1mhq,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1mhq,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1mhq,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1mpk,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1mpk,True,-,0,1,0.004217271,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1mpk,True,-,0,1,0.010057018,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1mpk,True,-,0,1,0.001431184,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1mrs,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1mrs,True,-,0,1,0.014341244,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1mrs,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1mrs,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1mwc,True,-,0,1,0.0,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1mwc,True,-,0,1,0.001483457,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1mwc,True,-,0,1,0.000575534,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1mwc,True,-,0,1,0.000278811,6,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1mym,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1mym,True,-,0,1,0.002046863,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1mym,True,-,0,1,0.00174401,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1mym,True,-,0,1,0.000447062,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1n65,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1n65,True,-,0,1,0.003911886,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1n65,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1n65,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1n79,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1n79,True,-,0,1,0.000740163,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1n79,True,-,0,1,0.000108834,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1n79,True,-,0,1,0.000316536,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1ndv,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1ndv,True,-,0,1,0.003087865,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1ndv,True,-,0,1,0.000531916,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1ndv,True,-,0,1,2.0455e-05,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1nkk,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1nkk,True,-,0,1,0.003296628,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1nkk,True,-,0,1,0.003343116,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1nkk,True,-,0,1,0.000910079,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1nlu,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1nlu,True,-,0,1,0.0,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1nlu,True,-,0,1,0.001281433,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1nlu,True,-,0,1,0.003553051,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1nvu,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1nvu,True,-,0,1,0.0,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1nvu,True,-,0,1,0.001281451,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1nvu,True,-,0,1,0.003553025,1,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1nwc,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1nwc,True,-,0,1,0.002324225,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1nwc,True,-,0,1,0.000669044,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1nwc,True,-,0,1,0.000783361,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1o1o,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1o1o,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1o1o,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1o1o,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1o2b,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1o2b,True,-,0,1,0.000886886,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1o2b,True,-,0,1,0.001915786,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1o2b,True,-,0,1,0.000235437,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1obx,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1obx,True,-,0,1,0.00166848,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1obx,True,-,0,1,0.001767553,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1obx,True,-,0,1,0.000269098,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1ocs,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1ocs,True,-,0,1,0.00094207,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1ocs,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1ocs,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1oix,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1oix,True,-,0,1,0.003526642,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1oix,True,-,0,1,0.003320797,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1oix,True,-,0,1,0.000585173,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1onm,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1onm,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1onm,True,-,0,1,0.00071505,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1onm,True,-,0,1,0.001400103,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1p8y,True,-,0,1,0.0,8,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1p8y,True,-,0,1,0.000859163,8,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1p8y,True,-,0,1,0.000675295,8,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1p8y,True,-,0,1,8.7677e-05,8,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1pbz,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1pbz,True,-,0,1,0.000881006,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1pbz,True,-,0,1,0.000532527,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1pbz,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1pel,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1pel,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1pel,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1pel,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1pen,True,-,0,1,0.0,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1pen,True,-,0,1,0.001645413,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1pen,True,-,0,1,0.002317911,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1pen,True,-,0,1,0.002972449,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1pkn,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1pkn,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
2,N,dio_1pkn,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1pkn,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1pnc,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1pnc,True,-,0,1,0.002436199,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1pnc,True,-,0,1,0.002306948,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1pnc,True,-,0,1,0.001038155,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1q4u,True,-,0,1,0.0,4,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1q4u,True,-,0,1,0.002640382,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1q4u,True,-,0,1,0.000675849,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1q4u,True,-,0,1,0.001656528,6,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1qaq,True,-,0,1,0.0,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1qaq,True,-,0,1,0.000857671,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1qaq,True,-,0,1,0.000579101,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1qaq,True,-,0,1,0.000776356,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1qnu,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1qnu,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1qnu,True,-,0,1,0.002146998,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1qnu,True,-,0,1,0.000192685,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1qs4,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
1,M,dio_1qs4,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1qs4,True,-,0,1,0.003674608,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1qs4,True,-,0,1,0.01117719,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1qst,True,-,0,1,0.0,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1qst,True,-,0,1,0.000751736,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1qst,True,-,0,1,0.00035601,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1qst,True,-,0,1,0.000787057,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1qyi,True,-,0,1,0.0,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1qyi,True,-,0,1,0.00179114,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1qyi,True,-,0,1,0.001670874,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1qyi,True,-,0,1,0.00418384,2,observation_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1r1o,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1r1o,True,-,0,1,0.000414079,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1r1o,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
3,O,dio_1r1o,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
0,L,dio_1rbm,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1rbm,True,-,0,1,0.000171173,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1rbm,True,-,0,1,0.003335184,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1rbm,True,-,0,1,0.002784231,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1reh,True,-,0,1,0.0,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1reh,True,-,0,1,0.001616545,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
2,N,dio_1reh,True,-,0,1,0.003344309,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
3,O,dio_1reh,True,-,0,1,0.000255141,4,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
0,L,dio_1rko,True,-,0,1,0.0,2,focus_tone,temporal_first_contact,True,True,False,False,False,False,False,False,False,False
1,M,dio_1rko,False,-,0,0,0.0,0,-,-,True,True,False,False,False,False,False,False,False,False
